sn,NP,bacteria,strain,NP_synthesis,drug,drug_dose_µg_disk,NP_concentration_µg_ml,NP_size_min_nm,NP_size_max_nm,NP_size_avg_nm,shape,method,ZOI_drug_mm_or_MIC _µg_ml,error_ZOI_drug_mm_or_MIC_µg_ml,ZOI_NP_mm_or_MIC_np_µg_ml,error_ZOI_NP_mm_or_MIC_np_µg_ml,ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,error_ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,fold_increase_in_antibacterial_activity,zeta_potential_mV,MDR,FIC,effect,reference,doi,article_list,time_hr,coating_with_antimicrobial_peptide_polymers,combined_MIC,peptide_MIC,viability_%,viability_error,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access,pdf_file,pdf_downloaded
829,Ag,Acinetobacter baumannii,,green_synthesis using C. zylinicum aqueous extracts,,,,10,78.9,44.45,spherical,MIC,,,5.7,0.02,,,,,,,,https://www.fortuneonline.org/articles/green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte.html?url=green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte,10.1038/s41598-022-19698-0,30,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1,data/pdfs/pdf_synergy/30_s41598-022-19698-0.pdf,True
830,Ag,Pseudomonas aeruginosa,,green_synthesis using C. zylinicum aqueous extracts,,,,10,78.9,44.45,spherical,MIC,,,3.1,0.01,,,,,,,,https://www.fortuneonline.org/articles/green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte.html?url=green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte,10.1038/s41598-022-19698-0,30,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1,data/pdfs/pdf_synergy/30_s41598-022-19698-0.pdf,True
831,Ag,Klebsiella pneumoniae,,green_synthesis using C. zylinicum aqueous extracts,,,,10,78.9,44.45,spherical,MIC,,,2.8,0.03,,,,,,,,https://www.fortuneonline.org/articles/green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte.html?url=green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte,10.1038/s41598-022-19698-0,30,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1,data/pdfs/pdf_synergy/30_s41598-022-19698-0.pdf,True
832,Ag,Staphylococcus aureus,,green_synthesis using C. zylinicum aqueous extracts,Gentamicin,20.0,20.0,10,78.9,44.45,spherical,well_diffusion,0.46,0.06,25.0,0.2,4.8,0.2,,,,,,https://www.fortuneonline.org/articles/green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte.html?url=green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte,10.1038/s41598-022-19698-0,30,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1,data/pdfs/pdf_synergy/30_s41598-022-19698-0.pdf,True
833,Ag,Acinetobacter baumannii,,green_synthesis using C. zylinicum aqueous extracts,Gentamicin,20.0,20.0,10,78.9,44.45,spherical,well_diffusion,17.3,0.48,22.0,0.21,19.9,0.4,,,,,,https://www.fortuneonline.org/articles/green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte.html?url=green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte,10.1038/s41598-022-19698-0,30,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1,data/pdfs/pdf_synergy/30_s41598-022-19698-0.pdf,True
834,Ag,Pseudomonas aeruginosa,,green_synthesis using C. zylinicum aqueous extracts,Gentamicin,20.0,20.0,10,78.9,44.45,spherical,well_diffusion,2.8,0.2,24.0,0.14,20.8,0.3,,,,,,https://www.fortuneonline.org/articles/green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte.html?url=green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte,10.1038/s41598-022-19698-0,30,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1,data/pdfs/pdf_synergy/30_s41598-022-19698-0.pdf,True
835,Ag,Klebsiella pneumoniae,,green_synthesis using C. zylinicum aqueous extracts,Gentamicin,20.0,20.0,10,78.9,44.45,spherical,well_diffusion,20.7,0.32,24.0,0.19,21.5,0.6,,,,,,https://www.fortuneonline.org/articles/green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte.html?url=green-synthesis-of-silver-nanoparticles-using-cinnamomum-zylinicum-and-their-synergistic-effect-against-multidrug-resistance-bacte,10.1038/s41598-022-19698-0,30,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2022,Synergistic antibacterial activity of silver nanoparticles biosynthesized by carbapenem-resistant Gram-negative bacilli,True,True,gold,30_s41598-022-19698-0.pdf,1,data/pdfs/pdf_synergy/30_s41598-022-19698-0.pdf,True
836,Ag,Staphylococcus aureus,25922,green_synthesis from fungus Phytophthora infestans,Cefazolin,,,5,80.0,60.0,spherical,MIC,0.625,,5.0,,0.6,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
837,Ag,Pseudomonas aeruginosa,25619,green_synthesis from fungus Phytophthora infestans,Cefazolin,,,5,80.0,60.0,spherical,MIC,0.625,,2.5,,0.3,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
838,Ag,Escherichia coli,10536,green_synthesis from fungus Phytophthora infestans,Cefazolin,,,5,80.0,60.0,spherical,MIC,0.3125,,2.5,,0.5,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
839,Ag,Staphylococcus aureus,25922,green_synthesis from fungus Phytophthora infestans,Mupirocin,,,5,80.0,60.0,spherical,MIC,0.625,,5.0,,0.3,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
840,Ag,Pseudomonas aeruginosa,25619,green_synthesis from fungus Phytophthora infestans,Mupirocin,,,5,80.0,60.0,spherical,MIC,0.3125,,2.5,,0.1,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
841,Ag,Escherichia coli,10536,green_synthesis from fungus Phytophthora infestans,Mupirocin,,,5,80.0,60.0,spherical,MIC,0.0,,2.5,,1.75,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
842,Ag,Staphylococcus aureus,25922,green_synthesis from fungus Phytophthora infestans,Gentamicin,,,5,80.0,60.0,spherical,MIC,1.25,,5.0,,0.6,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
843,Ag,Pseudomonas aeruginosa,25619,green_synthesis from fungus Phytophthora infestans,Gentamicin,,,5,80.0,60.0,spherical,MIC,0.625,,2.5,,0.4,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
844,Ag,Escherichia coli,10536,green_synthesis from fungus Phytophthora infestans,Gentamicin,,,5,80.0,60.0,spherical,MIC,0.3125,,2.5,,0.3,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
845,Ag,Staphylococcus aureus,25922,green_synthesis from fungus Phytophthora infestans,Neomycin,,,5,80.0,60.0,spherical,MIC,0.625,,5.0,,0.3,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
846,Ag,Pseudomonas aeruginosa,25619,green_synthesis from fungus Phytophthora infestans,Neomycin,,,5,80.0,60.0,spherical,MIC,0.0,,2.5,,1.75,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
847,Ag,Escherichia coli,10536,green_synthesis from fungus Phytophthora infestans,Neomycin,,,5,80.0,60.0,spherical,MIC,2.5,,2.5,,0.0,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
848,Ag,Staphylococcus aureus,25922,green_synthesis from fungus Phytophthora infestans,Tetracycline,,,5,80.0,60.0,spherical,MIC,1.25,,5.0,,0.6,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
849,Ag,Pseudomonas aeruginosa,25619,green_synthesis from fungus Phytophthora infestans,Tetracycline,,,5,80.0,60.0,spherical,MIC,1.25,,2.5,,0.8,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
850,Ag,Escherichia coli,10536,green_synthesis from fungus Phytophthora infestans,Tetracycline,,,5,80.0,60.0,spherical,MIC,0.625,,2.5,,0.3,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
851,Ag,Staphylococcus aureus,25922,green_synthesis from fungus Phytophthora infestans,Vancomycin,,,5,80.0,60.0,spherical,MIC,0.625,,5.0,,0.3,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
852,Ag,Pseudomonas aeruginosa,25619,green_synthesis from fungus Phytophthora infestans,Vancomycin,,,5,80.0,60.0,spherical,MIC,0.3125,,2.5,,0.3,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
853,Ag,Escherichia coli,10536,green_synthesis from fungus Phytophthora infestans,Vancomycin,,,5,80.0,60.0,spherical,MIC,0.625,,2.5,,0.6,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
854,Ag,Staphylococcus aureus,25922,green_synthesis from fungus Phytophthora infestans,Cefazolin,0.625,5.0,5,80.0,60.0,spherical,disc_diffusion,25.0,,13.0,,29.0,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
855,Ag,Staphylococcus aureus,25922,green_synthesis from fungus Phytophthora infestans,Mupirocin,0.625,5.0,5,80.0,60.0,spherical,disc_diffusion,31.0,,14.0,,32.0,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
856,Ag,Staphylococcus aureus,25922,green_synthesis from fungus Phytophthora infestans,Gentamicin,1.25,5.0,5,80.0,60.0,spherical,disc_diffusion,23.0,,13.0,,26.0,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
857,Ag,Staphylococcus aureus,25922,green_synthesis from fungus Phytophthora infestans,Neomycin,0.625,5.0,5,80.0,60.0,spherical,disc_diffusion,20.0,,13.5,,27.0,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
858,Ag,Staphylococcus aureus,25922,green_synthesis from fungus Phytophthora infestans,Tetracycline,1.25,5.0,5,80.0,60.0,spherical,disc_diffusion,18.0,,17.0,,28.0,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
859,Ag,Staphylococcus aureus,25922,green_synthesis from fungus Phytophthora infestans,Vancomycin,0.625,5.0,5,80.0,60.0,spherical,disc_diffusion,21.0,,14.0,,31.0,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
860,Ag,Pseudomonas aeruginosa,25619,green_synthesis from fungus Phytophthora infestans,Cefazolin,0.625,2.5,5,80.0,60.0,spherical,disc_diffusion,23.0,,12.0,,30.0,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
861,Ag,Pseudomonas aeruginosa,25619,green_synthesis from fungus Phytophthora infestans,Mupirocin,0.3125,2.5,5,80.0,60.0,spherical,disc_diffusion,22.0,,13.0,,34.0,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
862,Ag,Pseudomonas aeruginosa,25619,green_synthesis from fungus Phytophthora infestans,Gentamicin,0.625,2.5,5,80.0,60.0,spherical,disc_diffusion,21.0,,14.0,,31.0,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
863,Ag,Pseudomonas aeruginosa,25619,green_synthesis from fungus Phytophthora infestans,Neomycin,0.0,2.5,5,80.0,60.0,spherical,disc_diffusion,0.0,,18.0,,20.0,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
864,Ag,Pseudomonas aeruginosa,25619,green_synthesis from fungus Phytophthora infestans,Tetracycline,1.25,2.5,5,80.0,60.0,spherical,disc_diffusion,20.0,,13.0,,27.0,,,-13.7,,,,https://www.nature.com/articles/srep29982,10.1038/srep29982,31,,,,,,,Scientific Reports,Springer Science and Business Media LLC,2016,Elucidating pharmacodynamic interaction of silver nanoparticle - topical deliverable antibiotics,True,True,gold,31_thirumurugan2016.pdf,1,data/pdfs/pdf_synergy/31_thirumurugan2016.pdf,True
