sn,material,shape,coat_functional_group,synthesis_method,surface_charge,size_in_medium_nm,zeta_in_medium_mv,no_of_cells_cells_well,human_animal,cell_source,cell_tissue,cell_morphology,cell_age,time_hr,concentration,test,test_indicator,viability_%,doi,article_list,core_nm,hydrodynamic_nm,potential_mv,cell_type,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access,pdf_file,pdf_downloaded
1653,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,,24,0.6,NRU,NeutralRed,82.337,10.1007/s10856-019-6221-2,44,,215.0,,143B,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,TRUE,hybrid,44_10.1007@s10856-019-6221-2.pdf,1,data/pdfs/pdf_cytotox/44_10.1007@s10856-019-6221-2.pdf,True
1654,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,,24,1.2,NRU,NeutralRed,66.168,10.1007/s10856-019-6221-2,44,,215.0,,143B,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,TRUE,hybrid,44_10.1007@s10856-019-6221-2.pdf,1,data/pdfs/pdf_cytotox/44_10.1007@s10856-019-6221-2.pdf,True
1655,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,,24,2.5,NRU,NeutralRed,26.223,10.1007/s10856-019-6221-2,44,,215.0,,143B,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,TRUE,hybrid,44_10.1007@s10856-019-6221-2.pdf,1,data/pdfs/pdf_cytotox/44_10.1007@s10856-019-6221-2.pdf,True
1656,Au,Star,,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,,24,5.0,NRU,NeutralRed,17.12,10.1007/s10856-019-6221-2,44,,215.0,,143B,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,TRUE,hybrid,44_10.1007@s10856-019-6221-2.pdf,1,data/pdfs/pdf_cytotox/44_10.1007@s10856-019-6221-2.pdf,True
1657,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,,24,0.3,NRU,NeutralRed,102.45,10.1007/s10856-019-6221-2,44,,6.3,,143B,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,TRUE,hybrid,44_10.1007@s10856-019-6221-2.pdf,1,data/pdfs/pdf_cytotox/44_10.1007@s10856-019-6221-2.pdf,True
1658,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,,24,0.6,NRU,NeutralRed,101.36,10.1007/s10856-019-6221-2,44,,6.3,,143B,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,TRUE,hybrid,44_10.1007@s10856-019-6221-2.pdf,1,data/pdfs/pdf_cytotox/44_10.1007@s10856-019-6221-2.pdf,True
1659,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,,24,1.2,NRU,NeutralRed,103.26,10.1007/s10856-019-6221-2,44,,6.3,,143B,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,TRUE,hybrid,44_10.1007@s10856-019-6221-2.pdf,1,data/pdfs/pdf_cytotox/44_10.1007@s10856-019-6221-2.pdf,True
1660,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,,24,2.5,NRU,NeutralRed,102.99,10.1007/s10856-019-6221-2,44,,6.3,,143B,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,TRUE,hybrid,44_10.1007@s10856-019-6221-2.pdf,1,data/pdfs/pdf_cytotox/44_10.1007@s10856-019-6221-2.pdf,True
1661,Au,Sphere,,Chemical Reduction,,,,10000.0,H,Human,Bone,Mixed,,24,5.0,NRU,NeutralRed,103.26,10.1007/s10856-019-6221-2,44,,6.3,,143B,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2019,Impact of gold nanoparticles shape on their cytotoxicity against human osteoblast and osteosarcoma in in vitro model. Evaluation of the safety of use and anti-cancer potential,False,TRUE,hybrid,44_10.1007@s10856-019-6221-2.pdf,1,data/pdfs/pdf_cytotox/44_10.1007@s10856-019-6221-2.pdf,True
1682,CuO,,,Commercial,Positive,214.0,-10.5,,H,Human,Lung,Epithelial,Adult,4,5.0,CellTiterBlue,AlamarBlue,124.78,10.1186/s12989-016-0160-6,46,,28.2,35.9,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2015,Copper oxide nanoparticle toxicity profiling using untargeted metabolomics,True,TRUE,gold,46_boyles2015.pdf,1,data/pdfs/pdf_cytotox/46_boyles2015.pdf,True
1683,CuO,,,Commercial,Positive,214.0,-10.5,,H,Human,Lung,Epithelial,Adult,4,10.0,CellTiterBlue,AlamarBlue,128.04,10.1186/s12989-016-0160-6,46,,28.2,35.9,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2015,Copper oxide nanoparticle toxicity profiling using untargeted metabolomics,True,TRUE,gold,46_boyles2015.pdf,1,data/pdfs/pdf_cytotox/46_boyles2015.pdf,True
1684,CuO,,,Commercial,Positive,214.0,-10.5,,H,Human,Lung,Epithelial,Adult,4,20.0,CellTiterBlue,AlamarBlue,126.3,10.1186/s12989-016-0160-6,46,,28.2,35.9,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2015,Copper oxide nanoparticle toxicity profiling using untargeted metabolomics,True,TRUE,gold,46_boyles2015.pdf,1,data/pdfs/pdf_cytotox/46_boyles2015.pdf,True
1685,CuO,,,Commercial,Positive,214.0,-10.5,,H,Human,Lung,Epithelial,Adult,4,40.0,CellTiterBlue,AlamarBlue,101.09,10.1186/s12989-016-0160-6,46,,28.2,35.9,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2015,Copper oxide nanoparticle toxicity profiling using untargeted metabolomics,True,TRUE,gold,46_boyles2015.pdf,1,data/pdfs/pdf_cytotox/46_boyles2015.pdf,True
1686,CuO,,,Commercial,Positive,214.0,-10.5,,H,Human,Lung,Epithelial,Adult,24,5.0,CellTiterBlue,AlamarBlue,110.22,10.1186/s12989-016-0160-6,46,,28.2,35.9,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2015,Copper oxide nanoparticle toxicity profiling using untargeted metabolomics,True,TRUE,gold,46_boyles2015.pdf,1,data/pdfs/pdf_cytotox/46_boyles2015.pdf,True
1687,CuO,,,Commercial,Positive,214.0,-10.5,,H,Human,Lung,Epithelial,Adult,24,10.0,CellTiterBlue,AlamarBlue,98.261,10.1186/s12989-016-0160-6,46,,28.2,35.9,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2015,Copper oxide nanoparticle toxicity profiling using untargeted metabolomics,True,TRUE,gold,46_boyles2015.pdf,1,data/pdfs/pdf_cytotox/46_boyles2015.pdf,True
1688,CuO,,,Commercial,Positive,214.0,-10.5,,H,Human,Lung,Epithelial,Adult,24,20.0,CellTiterBlue,AlamarBlue,45.217,10.1186/s12989-016-0160-6,46,,28.2,35.9,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2015,Copper oxide nanoparticle toxicity profiling using untargeted metabolomics,True,TRUE,gold,46_boyles2015.pdf,1,data/pdfs/pdf_cytotox/46_boyles2015.pdf,True
1689,CuO,,,Commercial,Positive,214.0,-10.5,,H,Human,Lung,Epithelial,Adult,24,40.0,CellTiterBlue,AlamarBlue,20.0,10.1186/s12989-016-0160-6,46,,28.2,35.9,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2015,Copper oxide nanoparticle toxicity profiling using untargeted metabolomics,True,TRUE,gold,46_boyles2015.pdf,1,data/pdfs/pdf_cytotox/46_boyles2015.pdf,True
1690,CuO,,,Commercial,Positive,214.0,-10.5,,H,Human,Lung,Epithelial,Adult,48,5.0,CellTiterBlue,AlamarBlue,100.0,10.1186/s12989-016-0160-6,46,,28.2,35.9,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2015,Copper oxide nanoparticle toxicity profiling using untargeted metabolomics,True,TRUE,gold,46_boyles2015.pdf,1,data/pdfs/pdf_cytotox/46_boyles2015.pdf,True
1691,CuO,,,Commercial,Positive,214.0,-10.5,,H,Human,Lung,Epithelial,Adult,48,10.0,CellTiterBlue,AlamarBlue,66.739,10.1186/s12989-016-0160-6,46,,28.2,35.9,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2015,Copper oxide nanoparticle toxicity profiling using untargeted metabolomics,True,TRUE,gold,46_boyles2015.pdf,1,data/pdfs/pdf_cytotox/46_boyles2015.pdf,True
1692,CuO,,,Commercial,Positive,214.0,-10.5,,H,Human,Lung,Epithelial,Adult,48,20.0,CellTiterBlue,AlamarBlue,17.609,10.1186/s12989-016-0160-6,46,,28.2,35.9,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2015,Copper oxide nanoparticle toxicity profiling using untargeted metabolomics,True,TRUE,gold,46_boyles2015.pdf,1,data/pdfs/pdf_cytotox/46_boyles2015.pdf,True
1693,CuO,,,Commercial,Positive,214.0,-10.5,,H,Human,Lung,Epithelial,Adult,48,40.0,CellTiterBlue,AlamarBlue,7.1739,10.1186/s12989-016-0160-6,46,,28.2,35.9,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2015,Copper oxide nanoparticle toxicity profiling using untargeted metabolomics,True,TRUE,gold,46_boyles2015.pdf,1,data/pdfs/pdf_cytotox/46_boyles2015.pdf,True
2231,Au,Sphere,Citrate,Chemical Reduction,Negative,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,15.0,MTT,TetrazoliumSalt,71.03,10.1007/s11051-018-4406-0,72,,14.5,-158.0,PBMC,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2232,Au,Sphere,CyA,Chemical Reduction,Positive,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,15.0,MTT,TetrazoliumSalt,75.567,10.1007/s11051-018-4406-0,72,,6.5,88.0,PBMC,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2233,Au,Sphere,GSH,Chemical Reduction,Negative,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,15.0,MTT,TetrazoliumSalt,72.251,10.1007/s11051-018-4406-0,72,,3.8,-140.0,PBMC,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2234,Au,Sphere,Citrate,Chemical Reduction,Negative,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,15.0,MTT,TetrazoliumSalt,83.072,10.1007/s11051-018-4406-0,72,,7.0,-99.0,PBMC,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2235,Au,Sphere,Citrate,Chemical Reduction,Negative,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,1.5,MTT,TetrazoliumSalt,87.053,10.1007/s11051-018-4406-0,72,,14.5,-158.0,PBMC,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2236,Au,Sphere,CyA,Chemical Reduction,Positive,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,1.5,MTT,TetrazoliumSalt,99.319,10.1007/s11051-018-4406-0,72,,6.5,88.0,PBMC,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2237,Au,Sphere,GSH,Chemical Reduction,Negative,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,1.5,MTT,TetrazoliumSalt,102.21,10.1007/s11051-018-4406-0,72,,3.8,-140.0,PBMC,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2238,Au,Sphere,Citrate,Chemical Reduction,Negative,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,1.5,MTT,TetrazoliumSalt,85.349,10.1007/s11051-018-4406-0,72,,7.0,-99.0,PBMC,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2239,Au,Sphere,Citrate,Chemical Reduction,Negative,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,15.0,MTT,TetrazoliumSalt,93.309,10.1007/s11051-018-4406-0,72,,14.5,-158.0,Jurkat,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2240,Au,Sphere,CyA,Chemical Reduction,Positive,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,15.0,MTT,TetrazoliumSalt,83.457,10.1007/s11051-018-4406-0,72,,6.5,88.0,Jurkat,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2241,Au,Sphere,GSH,Chemical Reduction,Negative,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,15.0,MTT,TetrazoliumSalt,47.026,10.1007/s11051-018-4406-0,72,,3.8,-140.0,Jurkat,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2242,Au,Sphere,Citrate,Chemical Reduction,Negative,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,15.0,MTT,TetrazoliumSalt,56.506,10.1007/s11051-018-4406-0,72,,7.0,-99.0,Jurkat,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2243,Au,Sphere,Citrate,Chemical Reduction,Negative,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,1.5,MTT,TetrazoliumSalt,99.13,10.1007/s11051-018-4406-0,72,,14.5,-158.0,Jurkat,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2244,Au,Sphere,CyA,Chemical Reduction,Positive,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,1.5,MTT,TetrazoliumSalt,94.261,10.1007/s11051-018-4406-0,72,,6.5,88.0,Jurkat,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2245,Au,Sphere,GSH,Chemical Reduction,Negative,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,1.5,MTT,TetrazoliumSalt,89.391,10.1007/s11051-018-4406-0,72,,3.8,-140.0,Jurkat,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2246,Au,Sphere,Citrate,Chemical Reduction,Negative,,,500000.0,H,Human,Blood,Lymphoblast,Adult,24,1.5,MTT,TetrazoliumSalt,89.391,10.1007/s11051-018-4406-0,72,,7.0,-99.0,Jurkat,Journal of Nanoparticle Research,Springer Science and Business Media LLC,2018,Influence of size and surface capping on photoluminescence and cytotoxicity of gold nanoparticles,False,TRUE,hybrid,72_10.1007@s11051-018-4406-0.pdf,1,data/pdfs/pdf_cytotox/72_10.1007@s11051-018-4406-0.pdf,True
2277,Au,Sphere,Citrate,Chemical Reduction,,,,2000.0,H,Human,Lung,Epithelial,Adult,24,50.0,CCK-8,TetrazoliumSalt,99.758,10.1371/journal.pone.0099175,74,,5.0,,A549,PLoS ONE,Public Library of Science (PLoS),2014,Effects of Internalized Gold Nanoparticles with Respect to Cytotoxicity and Invasion Activity in Lung Cancer Cells,True,TRUE,gold,74_liu2014.pdf,1,data/pdfs/pdf_cytotox/74_liu2014.pdf,True
2278,Au,Sphere,Citrate,Chemical Reduction,,,,2000.0,H,Human,Lung,Epithelial,Adult,24,50.0,CCK-8,TetrazoliumSalt,102.17,10.1371/journal.pone.0099175,74,,10.0,,A549,PLoS ONE,Public Library of Science (PLoS),2014,Effects of Internalized Gold Nanoparticles with Respect to Cytotoxicity and Invasion Activity in Lung Cancer Cells,True,TRUE,gold,74_liu2014.pdf,1,data/pdfs/pdf_cytotox/74_liu2014.pdf,True
2279,Au,Sphere,Citrate,Chemical Reduction,,,,2000.0,H,Human,Lung,Epithelial,Adult,24,50.0,CCK-8,TetrazoliumSalt,107.97,10.1371/journal.pone.0099175,74,,20.0,,A549,PLoS ONE,Public Library of Science (PLoS),2014,Effects of Internalized Gold Nanoparticles with Respect to Cytotoxicity and Invasion Activity in Lung Cancer Cells,True,TRUE,gold,74_liu2014.pdf,1,data/pdfs/pdf_cytotox/74_liu2014.pdf,True
2280,Au,Sphere,Citrate,Chemical Reduction,,,,2000.0,H,Human,Lung,Epithelial,Adult,24,50.0,CCK-8,TetrazoliumSalt,113.53,10.1371/journal.pone.0099175,74,,40.0,,A549,PLoS ONE,Public Library of Science (PLoS),2014,Effects of Internalized Gold Nanoparticles with Respect to Cytotoxicity and Invasion Activity in Lung Cancer Cells,True,TRUE,gold,74_liu2014.pdf,1,data/pdfs/pdf_cytotox/74_liu2014.pdf,True
2281,Au,Sphere,Citrate,Chemical Reduction,,,,2000.0,H,Human,Lung,Epithelial,Adult,48,50.0,CCK-8,TetrazoliumSalt,85.99,10.1371/journal.pone.0099175,74,,5.0,,A549,PLoS ONE,Public Library of Science (PLoS),2014,Effects of Internalized Gold Nanoparticles with Respect to Cytotoxicity and Invasion Activity in Lung Cancer Cells,True,TRUE,gold,74_liu2014.pdf,1,data/pdfs/pdf_cytotox/74_liu2014.pdf,True
