record_id,source_pdf,source_page,source_type,extractor,evidence,name_raw,name_std,smiles_raw,smiles_canonical,inchikey,pubchem_cid,cas,formula,mw,iupac_name,target_raw,assay_type_raw,assay_type_std,organism_raw,organism_std,property,value_raw,unit_raw,value_std,unit_std,conversion_note,validation,validation_detail,dup_group,dup_level,is_primary,conflict_group,conflict_flag,needs_review,review_reason,extracted_at
r_be2444b5b645,d2ra06667j.pdf,,text,regex,e MIC value of 32 mg mL[−][1] as compared to Flu (MIC = 128 mg mL[,,,,,,,,,,,,,,,,MIC,128,m,128.0,nM,,unverified,,,,True,,False,True,measurement without attached compound; unit standardisation: invalid unit: m,2026-06-26T20:28:31+00:00
r_e75e77d419ae,d2ra06667j.pdf,,text,regex,wed antibacterial activity against S. aureus with MIC 3.12 mg mL[,,,,,,,,,,,,,,,,MIC,3.12,m,3.12,nM,,unverified,,,,True,,False,True,measurement without attached compound; unit standardisation: invalid unit: m,2026-06-26T20:28:31+00:00
r_f13df97de59a,d2ra06667j.pdf,,text,regex,ctivities against the Gram-positive strains MSSA (MIC of 4 mg mL[,,,,,,,,,,,,,,,,MIC,4,m,4.0,nM,,unverified,,,,True,,False,True,measurement without attached compound; unit standardisation: invalid unit: m,2026-06-26T20:28:31+00:00
r_66cf65865259,d2ra06667j.pdf,,text,regex,ve strains MSSA (MIC of 4 mg mL[−][1] ) and MRSA (MIC of 2–8 mg mL[,,,,,,,,,,,,,,,,MIC,2–8,m,5.0,nM,,unverified,,,,True,,False,True,measurement without attached compound; unit standardisation: invalid unit: m,2026-06-26T20:28:31+00:00
r_11492a580e6b,d2ra06667j.pdf,,text,regex,"erivatives, several compounds exhibited moderate (IC50 = 15.0–50.0 mM) or",,,,,,,,,,,,,,,,IC50,15.0–50.0,mM,32500000.0,nM,1 mM = 1e+06 nM,unverified,,,,True,,False,True,measurement without attached compound; value note: range,2026-06-26T20:28:31+00:00
r_f72050e38fbf,d2ra06667j.pdf,,text,regex,moderate (IC50 = 15.0–50.0 mM) or weak activity (IC50 > 50 mM) tow,,,,,,,,,,,,,,,,IC50,50,mM,50000000.0,nM,1 mM = 1e+06 nM,unverified,,,,True,,False,True,measurement without attached compound,2026-06-26T20:28:31+00:00
r_7da0c816794c,d2ra06667j.pdf,,text,regex,".41 and 6.76 mM, respectively as compared to PTX (IC50 = 6.13 mM) at",,,,,,,,,,,,,,,,IC50,6.13,mM,6130000.0,nM,1 mM = 1e+06 nM,unverified,,,,True,,False,True,measurement without attached compound,2026-06-26T20:28:31+00:00
r_05c5348269e3,d2ra06667j.pdf,,text,regex,ith an IC50 value of 13.23 mM as compared to PTX (IC50 = 1.38 mM). On,,,,,,,,,,,,,,,,IC50,1.38,mM,1380000.0,nM,1 mM = 1e+06 nM,unverified,,,,True,,False,True,measurement without attached compound,2026-06-26T20:28:31+00:00
r_8c359b2a8e09,d2ra06667j.pdf,,text,regex,ith an IC50 value of 10.46 mM as compared to PTX (IC50 = 2.35 mM). Co,,,,,,,,,,,,,,,,IC50,2.35,mM,2350000.0,nM,1 mM = 1e+06 nM,unverified,,,,True,,False,True,measurement without attached compound,2026-06-26T20:28:31+00:00
r_b42c578d1c38,d2ra06667j.pdf,,text,regex,with an IC50 value of 9.04 mM as compared to PTX (IC50 = 3.32 mM). Pa,,,,,,,,,,,,,,,,IC50,3.32,mM,3320000.0,nM,1 mM = 1e+06 nM,unverified,,,,True,,False,True,measurement without attached compound,2026-06-26T20:28:31+00:00
r_4de75d3e25a1,d2ra06667j.pdf,,text,regex,nging between 2.39 to 13.20 mM comparable to PTX (IC50 = 1.38–6.13 mM). Mo,,,,,,,,,,,,,,,,IC50,1.38–6.13,mM,3755000.0,nM,1 mM = 1e+06 nM,unverified,,,,True,,False,True,measurement without attached compound; value note: range,2026-06-26T20:28:31+00:00
r_4475862005d0,d2ra06667j.pdf,,text,regex,ent activity against tyrosine-protein kinase Met (IC50 of 0.05 mM) and,,,,,,,,,,,,,,,,IC50,0.05,mM,50000.0,nM,1 mM = 1e+06 nM,unverified,,,,True,,False,True,measurement without attached compound,2026-06-26T20:28:31+00:00
r_f94ff009d522,d2ra06667j.pdf,,text,regex,"lar endothelial growth factor receptor 2 (VEGFR2, IC50 of 0.02 mM).[38",,,,,,,,,,,,,,,,IC50,0.02,mM,20000.0,nM,1 mM = 1e+06 nM,unverified,,,,True,,False,True,measurement without attached compound,2026-06-26T20:28:31+00:00
r_cc2cde779b80,d2ra06667j.pdf,,text,regex,"ainst human lung adenocarcinoma epithelial (A549, IC50 of 4.47 mM), hu",,,,,,,,,,,,,,,,IC50,4.47,mM,4470000.0,nM,1 mM = 1e+06 nM,unverified,,,,True,,False,True,measurement without attached compound,2026-06-26T20:28:31+00:00
r_d3d802f63f6e,d2ra06667j.pdf,,text,regex,".47 mM), human breast adenocarcinoma (MDA-MB-231, IC50 of 4.68 mM), an",,,,,,,,,,,,,,,,IC50,4.68,mM,4680000.0,nM,1 mM = 1e+06 nM,unverified,,,,True,,False,True,measurement without attached compound,2026-06-26T20:28:31+00:00
r_78eda099da55,d2ra06667j.pdf,,text,regex,"IC50 of 4.68 mM), and human prostate cancer (PC3, IC50 of 5.50 mM) cel",,,,,,,,,,,,,,,,IC50,5.50,mM,5500000.0,nM,1 mM = 1e+06 nM,unverified,,,,True,,False,True,measurement without attached compound,2026-06-26T20:28:31+00:00
r_9fffd45e0ba7,d2ra06667j.pdf,,text,regex,ds also exhibited potent anticancer activity with IC50 < 10 mM agai,,,,,,,,,,,,,,,,IC50,10,mM,10000000.0,nM,1 mM = 1e+06 nM,unverified,,,,True,,False,True,measurement without attached compound,2026-06-26T20:28:31+00:00
r_02650fdacff7,d2ra06667j.pdf,,text,regex,"hlorophenyl)-1H-benzimidazole (1a): yellow solid, mp 228–229 °C.[1]",1a,1a,,,,,,,,,,,,,,melting_point,228–229,°C,228.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1a' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_566d32dcf523,d2ra06667j.pdf,,text,regex,"hlorophenyl)-1H-benzimidazole (1b): yellow solid, mp 290–291 °C.[1]",1b,1b,,,,,,,,,,,,,,melting_point,290–291,°C,290.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1b' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_2916ce34ca11,d2ra06667j.pdf,,text,regex,"chlorophenyl)-1H-benzimidazole (1c): white solid, mp 232–233 °C.[1]",1c,1c,,,,,,,,,,,,,,melting_point,232–233,°C,232.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1c' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_44d1ff0f87dc,d2ra06667j.pdf,,text,regex,"chlorophenyl)-1H-benzimidazole (1d): white solid, mp 237–238 °C.[1]",1d,1d,,,,,,,,,,,,,,melting_point,237–238,°C,237.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1d' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_7ffeb4cf2304,d2ra06667j.pdf,,text,regex,"-uorophenyl)-1H-benzimidazole (1e): white solid, mp 225–226 °C.[1]",1e,1e,,,,,,,,,,,,,,melting_point,225–226,°C,225.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1e' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_69d072547219,d2ra06667j.pdf,,text,regex,"thoxyphenyl)-1H-benzimidazole (1f): yellow solid, mp 232–233 °C.[1]",1f,1f,,,,,,,,,,,,,,melting_point,232–233,°C,232.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1f' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_92ce358fc0b5,d2ra06667j.pdf,,text,regex,"Ethoxyphenyl)-1H-benzimidazole (1g): white solid, mp 259–261 °C.[1]",1g,1g,,,,,,,,,,,,,,melting_point,259–261,°C,260.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1g' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_b1d7a986bbfc,d2ra06667j.pdf,,text,regex,"imidazol-2-yl)-2-ethoxyphenol (1h): yellow solid, mp 193–194 °C.[1]",1h,1h,,,,,,,,,,,,,,melting_point,193–194,°C,193.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1h' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_e678ecce77d4,d2ra06667j.pdf,,text,regex,"luorophenyl)-1H-benzimidazole (1i): yellow solid, mp 255–256 °C.[1]",1i,1i,,,,,,,,,,,,,,melting_point,255–256,°C,255.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1i' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_7b23102d8664,d2ra06667j.pdf,,text,regex,"2-(1H-Benzimidazol-2-yl)phenol (1j): white solid, mp 246–248 ° C.[1]",1j,1j,,,,,,,,,,,,,,melting_point,246–248,° C,247.0,degC,,unverified,name did not resolve,,,True,,False,True,unit standardisation: invalid unit: ° C; compound label '1j' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_4c4e733002d5,d2ra06667j.pdf,,text,regex,"nzimidazol-2-yl)-4-bromophenol (1k): brown solid, mp 280–282 °C.[1]",1k,1k,,,,,,,,,,,,,,melting_point,280–282,°C,281.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1k' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_d288e356ae07,d2ra06667j.pdf,,text,regex,"-(1H-Benzimidazol-2-yl)phenol (1l): yellow solid, mp 261– 263 °C.[1]",1l,1l,,,,,,,,,,,,,,melting_point,261– 263,°C,262.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1l' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_2bc6c3f237d9,d2ra06667j.pdf,,text,regex,"midazol-2-yl)-2-methoxyphenol (1m): yellow solid, mp 238–240 °C.[1]",1m,1m,,,,,,,,,,,,,,melting_point,238–240,°C,239.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1m' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_237647698977,d2ra06667j.pdf,,text,regex,"thoxyphenyl)-1H-benzimidazole (1n): yellow solid, mp 207–208 °C.[1]",1n,1n,,,,,,,,,,,,,,melting_point,207–208,°C,207.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1n' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_04f1bed38026,d2ra06667j.pdf,,text,regex,"lthio)phenyl)-1H-benzimidazole (1o): brown solid, mp 101–102 °C.[1]",1o,1o,,,,,,,,,,,,,,melting_point,101–102,°C,101.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1o' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_a10aa11ae46e,d2ra06667j.pdf,,text,regex,"Nitrophenyl)-1H-benzimidazole (1p): yellow solid, mp 205–207 °C.[1]",1p,1p,,,,,,,,,,,,,,melting_point,205–207,°C,206.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1p' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_a8d31370c020,d2ra06667j.pdf,,text,regex,"Nitrophenyl)-1H-benzimidazole (1q): yellow solid, mp 319–320 °C.[1]",1q,1q,,,,,,,,,,,,,,melting_point,319–320,°C,319.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1q' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_96ca15f78375,d2ra06667j.pdf,,text,regex,"zol-2-yl)-N,N-dimethylaniline (1r): yellow solid, mp 287–289 °C.[1]",1r,1r,,,,,,,,,,,,,,melting_point,287–289,°C,288.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1r' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_ff0b5a62f6ec,d2ra06667j.pdf,,text,regex,"hracen-9-yl)-1H-benzimidazole (1s): yellow solid, mp 313–314 °C.[1]",1s,1s,,,,,,,,,,,,,,melting_point,313–314,°C,313.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1s' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_09c070032baf,d2ra06667j.pdf,,text,regex+openchemie,"dioxol-5-yl)-1H-benzimidazole (1t): yellow solid, mp 251–252 °C.[1]",1t,1t,[Rf][c]1ccc2nc(-c3ccc4c(c3)OCO4)[nH]c2c1,[Rf][c]1ccc2nc(-c3ccc4c(c3)OCO4)[nH]c2c1,KQFZTCBAKAYIJK-UHFFFAOYSA-N,,,,,,,,,,,melting_point,251–252,°C,251.5,degC,already canonical,passed,rdkit canonical,,,True,,False,True,"structure from OpenChemIE coref (label-matched, verify); value note: range",2026-06-26T20:28:31+00:00
r_8ed46935e06e,d2ra06667j.pdf,,text,regex+openchemie,"-(Furan-2-yl)-1H-benzimidazole (1u): brown solid, mp 280– 282 °C.[1]",1u,1u,[Rf][c]1ccc2nc(-c3ccco3)[nH]c2c1,[Rf][c]1ccc2nc(-c3ccco3)[nH]c2c1,RTPMZUWKOUVLQD-UHFFFAOYSA-N,,,,,,,,,,,melting_point,280– 282,°C,281.0,degC,already canonical,passed,rdkit canonical,,,True,,False,True,"structure from OpenChemIE coref (label-matched, verify); value note: range",2026-06-26T20:28:31+00:00
r_e6bd680b35f6,d2ra06667j.pdf,,text,regex,"yridin-3-yl)-1H-benzimidazole (1v): yellow solid, mp 240– 241 °C.[1]",1v,1v,,,,,,,,,,,,,,melting_point,240– 241,°C,240.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1v' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_65e9ba6c7c2e,d2ra06667j.pdf,,text,regex,"yridin-4-yl)-1H-benzimidazole (1w): yellow solid, mp 216– 217 °C.[1]",1w,1w,,,,,,,,,,,,,,melting_point,216– 217,°C,216.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '1w' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_8a74bc93f91c,d2ra06667j.pdf,,text,regex,"nyl)-6-methyl-1H-benzimidazole (2a): brown solid, mp 140–141 °C.[1]",2a,2a,,,,,,,,,,,,,,melting_point,140–141,°C,140.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2a' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_a4085bebe4a6,d2ra06667j.pdf,,text,regex,"nyl)-6-methyl-1H-benzimidazole (2b): brown solid, mp 216–217 °C.[1]",2b,2b,,,,,,,,,,,,,,melting_point,216–217,°C,216.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2b' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_fda8b1e472b8,d2ra06667j.pdf,,text,regex,"nyl)-6-methyl-1H-benzimidazole (2c): white solid, mp 142–144 °C.[1]",2c,2c,,,,,,,,,,,,,,melting_point,142–144,°C,143.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2c' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_a2d62b199ef4,d2ra06667j.pdf,,text,regex,"nyl)-6-methyl-1H-benzimidazole (2d): white solid, mp 134–136 °C.[1]",2d,2d,,,,,,,,,,,,,,melting_point,134–136,°C,135.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2d' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_7172600ebdaa,d2ra06667j.pdf,,text,regex,"nyl)-6-methyl-1H-benzimidazole (2e): white solid, mp 193–195 °C.[1]",2e,2e,,,,,,,,,,,,,,melting_point,193–195,°C,194.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2e' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_8499d86d537c,d2ra06667j.pdf,,text,regex,"nyl)-6-methyl-1H-benzimidazole (2f): white solid, mp 228–230 °C.[1]",2f,2f,,,,,,,,,,,,,,melting_point,228–230,°C,229.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2f' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_860373ed1dab,d2ra06667j.pdf,,text,regex,"yl)-6-methyl-1H-benzimidazole (2g): yellow solid, mp 258–260 °C.[1]",2g,2g,,,,,,,,,,,,,,melting_point,258–260,°C,259.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2g' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_a6dbf99174af,d2ra06667j.pdf,,text,regex,"yl-1H-benzimidazol-2-yl)phenol (2h): brown solid, mp 223–225 °C.[1]",2h,2h,,,,,,,,,,,,,,melting_point,223–225,°C,224.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2h' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_c9a02cbde8b8,d2ra06667j.pdf,,text,regex,"nyl)-6-methyl-1H-benzimidazole (2i): brown solid, mp 217–219 °C.[1]",2i,2i,,,,,,,,,,,,,,melting_point,217–219,°C,218.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2i' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_6c6385877dae,d2ra06667j.pdf,,text,regex,"yl-1H-benzimidazol-2-yl)phenol (2j): white solid, mp 250–252 °C.[1]",2j,2j,,,,,,,,,,,,,,melting_point,250–252,°C,251.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2j' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_c6ef56cf8157,d2ra06667j.pdf,,text,regex,"yl-1H-benzimidazol-2-yl)phenol (2k): white solid, mp 277–278 °C.[1]",2k,2k,,,,,,,,,,,,,,melting_point,277–278,°C,277.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2k' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_3ba85b9605a0,d2ra06667j.pdf,,text,regex,"l-1H-benzimidazol-2-yl)phenol (2l): yellow solid, mp 294–296 °C.[1]",2l,2l,,,,,,,,,,,,,,melting_point,294–296,°C,295.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2l' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_ced3ff30921a,d2ra06667j.pdf,,text,regex,"l-1H-benzimidazol-2-yl)phenol (2m): yellow solid, mp 248–249 °C.[1]",2m,2m,,,,,,,,,,,,,,melting_point,248–249,°C,248.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2m' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_7930faa2e17a,d2ra06667j.pdf,,text,regex,"nyl)-6-methyl-1H-benzimidazole (2n): white solid, mp 202–204 °C.[1]",2n,2n,,,,,,,,,,,,,,melting_point,202–204,°C,203.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2n' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_c85d15fc1e03,d2ra06667j.pdf,,text,regex,"lthio)phenyl)-1H-benzimidazole (2o): brown solid, mp 94–95 °C. 1H",2o,2o,,,,,,,,,,,,,,melting_point,94–95,°C,94.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2o' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_e1e284f77dc0,d2ra06667j.pdf,,text,regex,"nitrophenyl)-1H-benzimidazole (2p): yellow solid, mp 200–201 °C.[1]",2p,2p,,,,,,,,,,,,,,melting_point,200–201,°C,200.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2p' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_be421128b388,d2ra06667j.pdf,,text,regex,"nitrophenyl)-1H-benzimidazole (2q): yellow solid, mp 240–242 °C.[1]",2q,2q,,,,,,,,,,,,,,melting_point,240–242,°C,241.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2q' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_b17d8413eaab,d2ra06667j.pdf,,text,regex,"-1H-benzimidazol-2-yl)aniline (2r): yellow solid, mp 246–248 °C.[1]",2r,2r,,,,,,,,,,,,,,melting_point,246–248,°C,247.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2r' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_46634b4d7bb8,d2ra06667j.pdf,,text,regex,"yl)-6-methyl-1H-benzimidazole (2s): yellow solid, mp 323–324 °C.[1]",2s,2s,,,,,,,,,,,,,,melting_point,323–324,°C,323.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2s' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_4b488d64130c,d2ra06667j.pdf,,text,regex,"yl)-6-methyl-1H-benzimidazole (2t): yellow solid, mp 258–259 °C.[1]",2t,2t,,,,,,,,,,,,,,melting_point,258–259,°C,258.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2t' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_3b98afbdd3e8,d2ra06667j.pdf,,text,regex,"-yl)-6-methyl-1H-benzimidazole (2u): brown solid, mp 191–193 °C.[1]",2u,2u,,,,,,,,,,,,,,melting_point,191–193,°C,192.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2u' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_cdc077ce029f,d2ra06667j.pdf,,text,regex,"yridin-3-yl)-1H-benzimidazole (2v): yellow solid, mp 246–248 °C.[1]",2v,2v,,,,,,,,,,,,,,melting_point,246–248,°C,247.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2v' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_503966768518,d2ra06667j.pdf,,text,regex,"pyridin-4-yl)-1H-benzimidazole (2w): brown solid, mp 149–150 °C.[1]",2w,2w,,,,,,,,,,,,,,melting_point,149–150,°C,149.5,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '2w' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_c05ab60b7eab,d2ra06667j.pdf,,text,regex+openchemie,"hlorophenyl)-1H-benzimidazole (3a): yellow solid, mp 99–101 °C. IR",3a,3a,C.Cn1c(-c2ccccc2)nc2cc[c]([Rf])cc21,C.Cn1c(-c2ccccc2)nc2cc[c]([Rf])cc21,VSOFCUQOLRPEPX-UHFFFAOYSA-N,,,,,,,,,,,melting_point,99–101,°C,100.0,degC,already canonical,passed,rdkit canonical,,,True,,False,True,"structure from OpenChemIE coref (label-matched, verify); value note: range",2026-06-26T20:28:31+00:00
r_a6978a3afbfc,d2ra06667j.pdf,,text,regex,"hlorophenyl)-1H-benzimidazole (3b): yellow solid, mp 97–99 °C. IR",3b,3b,,,,,,,,,,,,,,melting_point,97–99,°C,98.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '3b' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
r_95a7d12e12d9,d2ra06667j.pdf,,text,regex,"thoxyphenyl)-1H-benzimidazole (3c): yellow solid, mp 198–200 °C. IR",3c,3c,,,,,,,,,,,,,,melting_point,198–200,°C,199.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '3c' (needs cross-reference to a structure),2026-06-26T20:28:31+00:00
